symbol,signal_date,entry_date,entry,stop,target,shares,partial_date,partial_exit,exit_date,exit,reason,bars_held,R,pnl,setup,adr_pct,rr_planned,chase_adr,resolution
UPST,2025-12-24,2025-12-24,48.24,47.48,50.48,2373,,,2025-12-26,47.46,stop,1,-1.03,-1867.7,unr_pdl,5.26,12.68,0.22,exact
APP,2025-12-18,2025-12-18,694.72,672.38,726.83,289,,,2025-12-29,698.47,trail_ema,6,0.17,1084.74,unr_ema8,5.31,7.14,0.47,exact
ALAB,2025-12-23,2025-12-23,168.91,163.9,176.65,1352,,,2025-12-29,163.77,stop_gap,3,-1.03,-6957.85,unr_pdl,8.68,3.89,0.18,exact
VKTX,2025-12-26,2025-12-26,37.2,35.91,36.83,3028,,,2025-12-30,35.89,stop,2,-1.01,-3951.07,unr_pdl,5.0,1.98,0.54,exact
MRNA,2025-12-29,2025-12-29,31.17,30.58,35.9,9995,,,2025-12-30,30.56,stop,1,-1.03,-6043.93,unr_pdl,5.14,9.89,0.06,exact
AFRM,2025-12-16,2025-12-16,73.43,64.72,71.12,23,,,2025-12-31,74.39,trail_ema,10,0.11,22.22,unr_pdl,5.39,9.99,2.3,exact
ALAB,2025-12-29,2025-12-29,170.19,160.17,175.39,645,,,2026-01-05,167.03,trail_ema,4,-0.32,-2040.52,unr_pdl,8.38,1.57,0.32,exact
IREN,2026-01-06,2026-01-06,45.93,43.02,48.91,8,,,2026-01-08,42.99,stop,2,-1.01,-23.51,unr_pdl,8.4,4.11,0.53,exact
QBTS,2026-01-05,2026-01-05,30.66,27.59,29.15,2280,,,2026-01-09,28.1,trail_ema,4,-0.84,-5835.37,unr_ema8,9.82,8.72,1.14,exact
RKLB,2025-12-18,2025-12-18,59.95,55.83,56.96,1570,,,2026-01-12,87.86,time_stop,15,6.77,43812.57,unr_ema8,8.42,4.3,0.96,exact
UPST,2026-01-05,2026-01-05,50.73,45.92,49.76,753,,,2026-01-12,45.9,stop,5,-1.0,-3636.87,unr_ema8,5.3,2.16,1.47,exact
LUNR,2025-12-31,2025-12-31,16.24,15.63,17.5,10439,,,2026-01-13,17.56,trail_ema,8,2.17,13811.84,unr_pdl,10.56,13.28,0.36,exact
HUT,2026-01-02,2026-01-02,51.3,46.58,53.88,1424,,,2026-01-15,57.25,trail_ema,9,1.26,8480.95,unr_ema8,10.27,4.04,0.75,exact
QBTS,2026-01-12,2026-01-12,28.81,27.4,29.15,5356,,,2026-01-15,28.71,trail_ema,3,-0.08,-582.52,unr_pdl,9.42,1.61,0.29,exact
IONQ,2026-01-14,2026-01-14,50.91,47.16,49.85,2038,,,2026-01-15,47.54,trail_ema,1,-0.9,-6866.47,unr_pdl,7.19,2.28,0.85,exact
OKLO,2026-01-14,2026-01-14,96.02,91.18,109.7,820,,,2026-01-15,91.4,trail_ema,1,-0.95,-3783.25,unr_ema8,7.52,3.33,0.08,exact
NBIS,2026-01-12,2026-01-12,107.38,96.24,102.69,8,,,2026-01-20,99.24,trail_ema,5,-0.73,-65.15,unr_pdl,7.2,6.48,1.64,exact
CIFR,2026-01-16,2026-01-16,18.81,17.14,18.31,4642,,,2026-01-21,17.13,stop,2,-1.01,-7782.26,unr_ema8,8.55,1.21,0.82,exact
IONQ,2026-01-16,2026-01-16,50.83,47.35,49.85,2229,,,2026-01-21,47.33,stop,2,-1.01,-7793.52,unr_pdl,7.05,12.33,0.97,exact
KTOS,2026-01-02,2026-01-02,79.33,74.14,77.17,1294,,,2026-01-22,113.79,trail_ema,13,6.65,44595.67,unr_pdl,5.01,3.11,1.19,exact
HUT,2026-01-16,2026-01-16,59.68,54.43,62.91,1473,,,2026-01-22,55.09,trail_ema,3,-0.87,-6757.22,unr_pdl,9.02,5.99,0.9,exact
ALAB,2026-01-12,2026-01-12,172.66,159.66,175.39,471,,,2026-01-23,169.58,trail_ema,8,-0.24,-1451.21,unr_ema8,7.62,1.49,0.56,exact
MRNA,2026-01-02,2026-01-02,30.88,29.73,35.9,2366,,,2026-01-26,47.97,time_stop,15,14.98,40436.3,unr_ema21,5.12,27.78,0.6,exact
IREN,2026-01-08,2026-01-08,45.7,42.38,48.3,8,,,2026-01-26,52.33,trail_ema,11,2.0,53.05,unr_pdl,8.59,3.86,0.62,exact
NNE,2026-01-14,2026-01-14,34.39,31.12,33.98,25,,,2026-01-26,32.77,trail_ema,7,-0.49,-40.34,unr_pdl,8.75,2.26,0.93,exact
ASTS,2026-01-15,2026-01-15,101.3,91.62,101.68,770,,,2026-01-26,104.73,trail_ema,6,0.35,2638.78,unr_ema8,10.92,3.25,0.85,exact
RKLB,2026-01-22,2026-01-22,88.02,81.02,89.87,1073,,,2026-01-26,80.98,stop,2,-1.01,-7558.27,unr_pdl,8.46,4.24,0.8,exact
HUT,2026-01-23,2026-01-23,58.25,53.03,62.91,1418,,,2026-01-26,56.36,trail_ema,1,-0.36,-2676.2,unr_pdl,8.45,4.13,0.72,exact
KTOS,2026-01-26,2026-01-26,111.38,106.43,134.0,1450,,,2026-01-28,112.61,trail_ema,2,0.25,1795.1,unr_pdl,6.68,13.28,0.44,exact
NNE,2026-01-27,2026-01-27,35.1,31.85,33.98,2266,,,2026-01-29,31.84,stop,2,-1.0,-7387.09,unr_pdl,9.66,3.76,0.95,exact
LEU,2026-01-28,2026-01-28,337.93,302.18,326.36,206,,,2026-01-29,302.03,stop,1,-1.0,-7394.4,unr_ema8,9.65,2.28,1.02,exact
RKLB,2026-01-28,2026-01-28,88.61,85.69,89.87,2527,,,2026-01-29,85.65,stop,1,-1.01,-7500.06,unr_ema8,8.46,1.85,0.21,exact
APLD,2026-01-23,2026-01-23,37.71,33.07,34.86,1593,,,2026-01-30,33.86,trail_ema,5,-0.83,-6126.33,unr_pdl,9.65,1.21,1.29,exact
HUT,2026-01-27,2026-01-27,61.87,56.27,62.54,1312,,,2026-01-30,56.24,stop,3,-1.01,-7388.83,unr_ema8,8.62,1.87,0.73,exact
IREN,2026-01-27,2026-01-27,60.02,52.67,58.75,999,,,2026-01-30,52.64,stop,3,-1.0,-7373.19,unr_ema8,9.96,2.21,1.16,exact
ASTS,2026-01-27,2026-01-27,111.4,102.77,120.93,852,,,2026-01-30,111.15,trail_ema,3,-0.03,-205.56,unr_pdl,11.08,17.49,0.76,exact
LUNR,2026-01-28,2026-01-28,22.82,20.33,22.42,2275,,,2026-01-30,20.32,stop,2,-1.0,-5700.01,unr_ema8,10.39,18.13,1.26,exact
MRNA,2026-01-28,2026-01-28,45.32,43.4,55.2,11,,,2026-01-30,44.05,trail_ema,2,-0.66,-14.02,unr_pdl,7.52,6.25,0.09,exact
RKLB,2026-01-29,2026-01-29,85.72,82.66,89.87,2296,,,2026-01-30,82.62,stop,1,-1.01,-7134.55,unr_ema21,8.52,13.6,0.37,exact
RDW,2026-01-29,2026-01-29,12.82,12.21,12.46,11618,,,2026-01-30,12.2,stop,1,-1.01,-7112.48,unr_ema8,13.66,1.43,0.36,exact
IREN,2026-02-02,2026-02-02,53.11,49.37,58.75,1762,,,2026-02-03,54.36,trail_ema,1,0.34,2213.53,unr_pdl,10.42,2.2,0.15,exact
VRT,2026-02-02,2026-02-02,190.02,181.47,189.58,770,,,2026-02-04,181.38,stop,2,-1.01,-6651.23,unr_pdl,5.14,1.0,0.49,exact
HUT,2026-02-03,2026-02-03,59.05,55.65,62.54,1941,,,2026-02-04,55.62,stop,1,-1.01,-6656.66,unr_ema8,8.62,1.29,0.08,exact
IREN,2026-02-03,2026-02-03,54.42,49.93,58.75,1471,,,2026-02-04,49.9,stop,1,-1.01,-6639.96,unr_ema21,10.5,2.1,0.31,exact
ASTS,2026-02-03,2026-02-03,115.82,105.15,120.93,618,,,2026-02-04,105.09,stop,1,-1.0,-6626.96,unr_ema8,11.07,1.3,0.34,exact
APLD,2026-02-03,2026-02-03,36.72,33.97,39.51,2400,,,2026-02-04,33.95,stop,1,-1.01,-6643.3,unr_ema8,10.8,1.19,0.05,exact
MRNA,2026-02-04,2026-02-04,42.79,41.37,55.2,4412,,,2026-02-05,41.35,stop,1,-1.01,-6363.41,unr_ema21,7.81,30.2,0.3,exact
MU,2026-02-05,2026-02-05,382.86,364.63,455.24,340,,,2026-02-06,394.27,trail_ema,1,0.63,3877.58,unr_ema21,6.17,5.57,0.18,exact
MU,2026-02-06,2026-02-06,394.66,371.5,455.24,269,,,2026-02-09,371.31,stop,1,-1.01,-6281.13,unr_ema21,6.14,8.99,0.63,exact
CCJ,2026-02-09,2026-02-09,120.74,113.91,135.24,908,,,2026-02-10,118.03,trail_ema,1,-0.4,-2460.13,unr_ema8,5.34,3.47,0.32,exact
RUN,2026-02-06,2026-02-06,19.94,18.71,19.75,5075,,,2026-02-11,18.7,stop,3,-1.01,-6294.49,unr_pdl,7.68,5.47,0.75,exact
APLD,2026-02-12,2026-02-12,36.19,34.36,39.51,3331,,,2026-02-13,34.34,stop,1,-1.01,-6162.48,unr_pdl,12.29,5.65,0.25,exact
MU,2026-02-11,2026-02-11,410.31,385.14,455.24,242,,,2026-02-17,399.35,trail_ema,3,-0.44,-2652.03,unr_ema8,6.34,5.94,0.61,exact
WULF,2026-02-13,2026-02-13,16.27,15.12,17.7,5303,,,2026-02-17,15.12,stop,1,-1.01,-6112.99,unr_pdl,11.43,3.32,0.35,exact
WULF,2026-02-17,2026-02-17,16.19,14.99,15.42,5045,,,2026-02-18,15.37,trail_ema,1,-0.68,-4115.61,unr_pdl,11.72,1.05,0.62,exact
VRT,2026-02-19,2026-02-19,243.07,238.8,255.43,666,,,2026-02-20,238.68,stop,1,-1.03,-2923.58,unr_pdl,6.24,10.31,0.22,exact
NET,2026-02-19,2026-02-19,192.74,182.73,192.76,8,,,2026-02-20,182.63,stop,1,-1.01,-80.81,unr_pdl,6.82,3.04,0.61,exact
TLN,2026-02-12,2026-02-12,367.99,352.69,372.17,399,,,2026-02-23,367.66,trail_ema,6,-0.02,-134.79,unr_ema21,5.77,3.99,0.56,exact
ARM,2026-02-13,2026-02-13,125.34,119.38,122.5,1019,,,2026-02-23,123.72,trail_ema,5,-0.27,-1655.4,unr_pdl,5.71,1.17,0.71,exact
LUNR,2026-02-24,2026-02-24,18.91,17.06,20.02,1793,,,2026-02-25,16.69,stop_gap,1,-1.2,-3976.51,unr_ema8,11.84,2.52,0.49,exact
MU,2026-02-18,2026-02-18,420.92,393.04,438.52,215,,,2026-02-26,415.11,trail_ema,6,-0.21,-1248.06,unr_pdl,6.87,21.32,0.96,exact
HUT,2026-02-24,2026-02-24,59.22,52.95,62.54,959,,,2026-02-26,54.79,trail_ema,2,-0.71,-4245.5,unr_ema8,9.82,3.5,0.81,exact
CCJ,2026-02-24,2026-02-24,121.14,115.07,121.76,991,,,2026-02-26,115.02,stop,2,-1.01,-6068.86,unr_pdl,5.61,2.1,0.59,exact
NBIS,2026-02-13,2026-02-13,98.06,88.47,95.9,633,,,2026-02-27,88.42,stop,9,-1.0,-6098.86,unr_ema8,8.98,1.97,0.9,exact
WULF,2026-02-23,2026-02-23,15.69,14.23,15.42,4042,,,2026-02-27,16.21,trail_ema,4,0.36,2118.21,unr_pdl,11.22,1.98,0.67,exact
MU,2026-02-26,2026-02-26,415.53,400.41,438.52,392,,,2026-02-27,411.93,trail_ema,1,-0.24,-1411.94,unr_ema21,6.7,8.41,0.41,exact
ARM,2026-02-24,2026-02-24,128.2,123.68,130.4,2,,,2026-03-02,123.26,stop_gap,4,-1.09,-9.89,unr_ema8,5.68,3.52,0.46,exact
MRNA,2026-02-26,2026-02-26,51.74,50.47,54.02,23,,,2026-03-02,50.44,stop,2,-1.02,-29.76,unr_pdl,7.06,16.53,0.34,exact
MU,2026-02-27,2026-02-27,412.34,399.65,438.52,86,,,2026-03-02,399.45,stop,1,-1.02,-1108.07,unr_pdl,6.58,17.73,0.4,exact
VRT,2026-02-20,2026-02-20,243.76,237.47,255.43,651,,,2026-03-03,237.36,stop,7,-1.02,-4171.17,unr_pdl,6.12,8.24,0.35,exact
VKTX,2026-02-26,2026-02-26,32.99,31.53,34.38,3689,,,2026-03-03,31.51,stop,3,-1.01,-5443.93,unr_ema8,6.4,2.96,0.39,exact
CCJ,2026-02-27,2026-02-27,118.46,115.7,121.76,2085,,,2026-03-03,115.64,stop,2,-1.02,-5871.68,unr_ema21,5.22,2.02,0.12,exact
MU,2026-03-02,2026-03-02,412.64,395.55,436.64,87,,,2026-03-03,386.14,stop_gap,1,-1.55,-2305.88,unr_pdl,6.25,6.61,0.47,exact
MRNA,2026-03-02,2026-03-02,52.87,50.29,54.02,8,,,2026-03-03,50.27,stop,1,-1.01,-20.84,unr_pdl,7.23,7.5,0.67,exact
CRSP,2026-02-19,2026-02-19,54.67,51.85,57.99,3,,,2026-03-05,57.3,trail_ema,10,0.93,7.9,unr_pdl,5.95,7.34,0.68,exact
VRT,2026-03-03,2026-03-03,244.45,233.96,255.43,520,,,2026-03-05,249.51,trail_ema,2,0.48,2631.53,unr_pdl,6.04,1.11,0.02,exact
SMCI,2026-03-04,2026-03-04,32.67,30.76,33.64,2876,,,2026-03-06,31.29,trail_ema,2,-0.72,-3945.82,unr_ema8,6.11,1.53,0.4,exact
MRNA,2026-03-04,2026-03-04,57.83,51.52,54.02,871,,,2026-03-06,51.5,stop,2,-1.0,-5515.78,unr_ema8,7.43,2.92,1.68,exact
VRT,2026-03-05,2026-03-05,249.76,237.99,255.43,462,,,2026-03-06,241.55,trail_ema,1,-0.7,-3793.98,unr_pdl,5.68,1.41,0.34,exact
CRSP,2026-03-06,2026-03-06,56.53,54.65,57.99,2849,,,2026-03-10,53.91,stop_gap,2,-1.39,-7450.76,unr_ema21,5.73,1.67,0.2,exact
LUNR,2026-03-09,2026-03-09,18.09,16.63,19.14,3726,,,2026-03-10,17.67,trail_ema,1,-0.29,-1557.02,unr_pdl,10.29,3.39,0.51,exact
LUNR,2026-03-11,2026-03-11,18.46,17.54,19.14,5819,,,2026-03-12,17.53,stop,1,-1.01,-5425.33,unr_ema8,10.23,2.95,0.3,exact
VRT,2026-03-09,2026-03-09,264.36,250.24,255.43,383,,,2026-03-13,258.64,trail_ema,4,-0.41,-2194.23,unr_ema8,5.53,2.51,0.96,exact
NET,2026-03-13,2026-03-13,212.56,207.63,218.22,1071,,,2026-03-16,207.53,stop,1,-1.02,-5387.87,unr_pdl,5.9,3.42,0.23,exact
CRWD,2026-03-13,2026-03-13,110.5,108.38,121.8,532,,,2026-03-16,108.33,stop,1,-1.03,-1154.87,unr_pdl,5.41,10.19,0.16,exact
VKTX,2026-03-09,2026-03-09,33.63,32.42,34.38,4487,,,2026-03-18,33.53,trail_ema,7,-0.08,-419.9,unr_ema8,5.95,6.3,0.51,exact
HIMS,2026-03-13,2026-03-13,24.78,23.17,27.77,3263,,,2026-03-18,23.15,stop,3,-1.01,-5314.84,unr_pdl,9.53,6.74,0.6,exact
RKLB,2026-03-17,2026-03-17,78.63,71.02,75.11,685,,,2026-03-18,70.98,stop,1,-1.0,-5236.87,unr_ema8,7.33,3.06,1.31,exact
LUNR,2026-03-17,2026-03-17,18.91,17.43,19.14,3524,,,2026-03-19,17.42,stop,2,-1.01,-5243.85,unr_ema8,9.76,1.83,0.53,exact
CRWD,2026-03-17,2026-03-17,108.35,104.64,107.97,15,,,2026-03-19,106.99,trail_ema,2,-0.37,-20.44,unr_pdl,5.31,1.56,0.46,exact
COIN,2026-03-19,2026-03-19,203.01,191.32,213.5,430,,,2026-03-20,197.4,trail_ema,1,-0.48,-2412.39,unr_pdl,6.03,1.26,0.16,exact
RKLB,2026-03-19,2026-03-19,71.97,67.75,75.11,1192,,,2026-03-20,67.71,stop,1,-1.01,-5071.11,unr_pdl,7.47,3.45,0.5,exact
ASTS,2026-03-19,2026-03-19,94.14,86.41,106.66,651,,,2026-03-20,86.37,stop,1,-1.01,-5056.23,unr_pdl,9.33,3.78,0.43,exact
HIMS,2026-03-19,2026-03-19,24.17,22.52,27.54,3046,,,2026-03-20,22.51,stop,1,-1.01,-5065.54,unr_pdl,9.72,6.97,0.55,exact
DDOG,2026-03-19,2026-03-19,130.0,126.41,133.44,226,,,2026-03-20,126.34,stop,1,-1.02,-827.7,unr_pdl,5.68,6.14,0.39,exact
VKTX,2026-03-19,2026-03-19,33.94,32.61,34.38,10,,,2026-03-20,32.6,stop,1,-1.01,-13.39,unr_pdl,5.23,1.77,0.39,exact
NBIS,2026-03-20,2026-03-20,117.68,112.28,132.3,889,,,2026-03-23,114.09,trail_ema,1,-0.66,-3187.85,unr_pdl,7.15,7.03,0.4,exact
NET,2026-03-17,2026-03-17,211.63,205.5,218.22,748,,,2026-03-24,213.04,trail_ema,5,0.23,1060.41,unr_pdl,5.54,6.14,0.42,exact
LUNR,2026-03-23,2026-03-23,20.32,18.23,19.14,2302,,,2026-03-24,18.22,stop,1,-1.0,-4831.58,unr_ema8,10.58,1.28,0.94,exact
DDOG,2026-03-23,2026-03-23,129.29,123.7,133.44,860,,,2026-03-24,123.64,stop,1,-1.01,-4863.55,unr_pdl,5.13,11.67,0.8,exact
NBIS,2026-03-24,2026-03-24,114.97,111.65,132.3,1403,,,2026-03-26,111.59,stop,2,-1.02,-4733.58,unr_pdl,7.14,9.87,0.19,exact
ASTS,2026-03-25,2026-03-25,96.11,88.45,97.4,608,,,2026-03-26,88.4,stop,1,-1.01,-4684.67,unr_ema8,9.33,2.48,0.63,exact
LUNR,2026-03-25,2026-03-25,20.56,18.74,19.14,2562,,,2026-03-27,18.73,stop,2,-1.01,-4682.06,unr_ema8,11.43,1.07,0.83,exact
MRNA,2026-03-26,2026-03-26,53.6,52.13,54.02,3094,,,2026-03-27,52.11,stop,1,-1.02,-4608.64,unr_pdl,6.48,3.76,0.31,exact
ARM,2026-03-31,2026-03-31,151.36,139.54,166.69,378,,,2026-04-07,139.47,stop,4,-1.01,-4491.32,unr_ema8,5.47,7.87,1.22,exact
NET,2026-04-06,2026-04-06,211.89,206.93,229.15,915,,,2026-04-09,206.83,stop,3,-1.02,-4625.71,unr_ema8,5.14,10.22,0.27,exact
ASTS,2026-04-10,2026-04-10,94.95,91.34,97.4,1083,,,2026-04-14,91.3,stop,2,-1.01,-3950.94,unr_ema8,9.21,13.09,0.4,exact
VKTX,2026-04-09,2026-04-09,34.97,33.16,34.38,2521,,,2026-04-21,33.78,trail_ema,8,-0.65,-2985.81,unr_pdl,5.76,2.9,0.79,exact
IREN,2026-04-13,2026-04-13,43.09,38.17,44.2,23,,,2026-04-21,45.15,trail_ema,6,0.42,47.29,unr_ema21,7.83,15.86,1.6,exact
NNE,2026-04-16,2026-04-16,24.56,22.95,28.27,2,,,2026-04-21,23.77,trail_ema,3,-0.49,-1.59,unr_pdl,7.18,5.79,0.55,exact
MRVL,2026-03-31,2026-03-31,99.05,92.76,95.0,710,,,2026-04-22,157.24,time_stop,15,9.25,41315.9,unr_ema8,5.64,1.55,1.09,exact
MRNA,2026-04-14,2026-04-14,52.87,49.92,54.02,1631,,,2026-04-23,52.82,trail_ema,7,-0.01,-69.88,unr_pdl,5.07,6.49,0.94,exact
RKLB,2026-04-15,2026-04-15,73.64,69.34,73.67,2,,,2026-04-24,79.64,trail_ema,7,1.4,12.01,unr_pdl,7.89,2.8,0.61,exact
APP,2026-04-23,2026-04-23,454.4,441.13,449.48,397,,,2026-04-24,440.91,stop,1,-1.02,-5353.33,unr_ema21,6.24,2.97,0.44,exact
COIN,2026-04-24,2026-04-24,199.87,196.01,213.47,868,,,2026-04-27,195.91,stop,1,-1.03,-3436.23,unr_ema8,5.85,8.25,0.18,exact
SMCI,2026-04-24,2026-04-24,29.09,27.21,29.94,61,,,2026-04-27,27.84,trail_ema,1,-0.67,-76.77,unr_ema8,5.52,3.04,0.89,exact
ARM,2026-04-07,2026-04-07,143.93,137.21,158.37,675,,,2026-04-28,198.55,time_stop,15,8.13,36867.65,unr_ema21,5.4,12.05,0.69,exact
QBTS,2026-04-27,2026-04-27,18.81,17.84,19.61,5537,,,2026-04-28,17.83,stop,1,-1.01,-5419.08,unr_ema21,8.63,4.38,0.45,exact
IONQ,2026-04-27,2026-04-27,43.86,40.96,49.13,1526,,,2026-04-28,43.06,trail_ema,1,-0.28,-1226.08,unr_pdl,8.52,26.4,0.87,exact
OKLO,2026-04-27,2026-04-27,75.97,70.02,74.21,9,,,2026-04-28,69.99,stop,1,-1.01,-53.82,unr_pdl,9.72,3.89,0.91,exact
MSTR,2026-04-15,2026-04-15,143.61,135.16,143.85,87,,,2026-04-29,158.11,trail_ema,10,1.72,1261.43,unr_pdl,5.18,6.48,1.09,exact
CIFR,2026-04-28,2026-04-28,17.27,16.41,20.24,5983,,,2026-04-29,16.91,trail_ema,1,-0.42,-2136.47,unr_ema21,8.59,4.43,0.11,exact
COIN,2026-04-28,2026-04-28,194.2,188.23,213.47,859,,,2026-04-29,187.18,stop_gap,1,-1.18,-6030.77,unr_ema21,5.74,6.25,0.23,exact
CVNA,2026-04-28,2026-04-28,81.32,78.69,83.38,352,,,2026-04-29,78.65,stop,1,-1.01,-942.37,unr_pdl,5.54,2.72,0.35,exact
MU,2026-04-09,2026-04-09,421.66,397.2,436.64,186,,,2026-04-30,516.82,time_stop,15,3.89,17700.87,unr_pdl,6.27,23.39,0.96,exact
NET,2026-04-23,2026-04-23,205.1,197.87,225.13,500,,,2026-04-30,204.87,trail_ema,5,-0.03,-117.49,unr_ema8,6.75,5.8,0.25,exact
RKLB,2026-04-30,2026-04-30,82.55,77.21,93.1,1,,,2026-05-01,78.77,trail_ema,1,-0.71,-3.78,unr_ema8,7.14,3.29,0.3,exact
HIMS,2026-04-30,2026-04-30,27.18,25.52,27.54,2,,,2026-05-01,27.4,trail_ema,1,0.13,0.43,unr_pdl,8.3,2.88,0.56,exact
OKLO,2026-04-30,2026-04-30,72.54,64.98,74.21,178,,,2026-05-04,68.57,trail_ema,2,-0.53,-706.76,unr_ema8,9.5,1.13,0.56,exact
LUNR,2026-05-01,2026-05-01,25.63,24.09,31.15,6,,,2026-05-04,25.34,trail_ema,1,-0.19,-1.77,unr_pdl,9.37,8.9,0.36,exact
MRVL,2026-04-29,2026-04-29,156.65,150.95,170.84,7,,,2026-05-07,159.93,trail_ema,6,0.58,22.97,unr_ema8,5.25,6.74,0.44,exact
AFRM,2026-04-29,2026-04-29,63.51,60.95,68.74,2,,,2026-05-08,63.98,trail_ema,7,0.18,0.93,unr_pdl,5.32,3.09,0.21,exact
CIFR,2026-05-07,2026-05-07,20.7,19.59,20.24,54,,,2026-05-11,19.58,stop,2,-1.01,-60.17,unr_ema8,8.94,7.2,0.64,exact
ARM,2026-04-29,2026-04-29,201.79,193.41,237.68,589,,,2026-05-12,207.82,trail_ema,9,0.72,3548.84,unr_pdl,5.85,26.87,0.67,exact
QBTS,2026-05-08,2026-05-08,22.58,21.34,22.49,6,,,2026-05-12,21.33,stop,2,-1.01,-7.52,unr_pdl,8.52,1.44,0.47,exact
WULF,2026-05-11,2026-05-11,23.38,22.04,25.76,44,,,2026-05-12,22.03,stop,1,-1.01,-59.37,unr_pdl,7.39,4.34,0.41,exact
MSTR,2026-04-30,2026-04-30,165.53,158.58,183.25,748,,,2026-05-13,177.94,trail_ema,9,1.78,9281.38,unr_ema8,5.76,3.54,0.17,exact
SMCI,2026-05-04,2026-05-04,27.93,27.27,29.49,4,,,2026-05-13,31.98,trail_ema,7,6.11,16.2,unr_ema8,5.29,9.97,0.32,exact
DDOG,2026-04-23,2026-04-23,127.92,124.12,133.6,8,,,2026-05-14,202.74,time_stop,15,19.69,598.52,unr_ema8,5.7,5.34,0.34,exact
COIN,2026-05-13,2026-05-13,201.9,196.93,208.88,653,,,2026-05-14,196.83,stop,1,-1.02,-3308.65,unr_pdl,5.89,2.66,0.14,exact
QBTS,2026-05-13,2026-05-13,21.45,20.62,22.49,64,,,2026-05-14,20.6,stop,1,-1.01,-54.13,unr_pdl,8.47,6.08,0.33,exact
IONQ,2026-04-30,2026-04-30,45.14,41.34,49.13,1367,,,2026-05-15,51.92,trail_ema,11,1.78,9270.27,unr_ema8,8.35,2.73,0.55,exact
IREN,2026-05-04,2026-05-04,49.5,45.95,54.14,247,,,2026-05-15,52.91,trail_ema,9,0.96,841.97,unr_ema8,7.74,8.61,0.8,exact
WULF,2026-05-12,2026-05-12,22.81,21.56,25.76,5053,,,2026-05-15,22.31,trail_ema,3,-0.4,-2539.43,unr_pdl,7.42,6.53,0.44,exact
CIFR,2026-05-12,2026-05-12,20.07,18.57,20.24,407,,,2026-05-15,20.32,trail_ema,3,0.17,101.67,unr_pdl,9.34,1.91,0.54,exact
RIOT,2026-05-14,2026-05-14,24.63,23.81,25.86,5284,,,2026-05-15,23.7,stop_gap,1,-1.13,-4925.57,unr_pdl,6.16,7.37,0.47,exact
COIN,2026-05-14,2026-05-14,212.12,194.49,208.88,6,,,2026-05-15,194.4,stop,1,-1.01,-106.31,unr_pdl,6.26,3.79,1.2,exact
QBTS,2026-05-14,2026-05-14,22.14,20.31,22.49,2,,,2026-05-15,20.3,stop,1,-1.01,-3.69,unr_pdl,8.42,4.54,0.85,exact
HUT,2026-04-29,2026-04-29,71.04,69.07,83.18,2585,,,2026-05-18,96.15,trail_ema,13,12.8,64925.89,unr_pdl,7.11,32.1,0.33,exact
FCEL,2026-05-08,2026-05-08,13.71,12.23,14.3,1,,,2026-05-18,17.73,trail_ema,6,2.73,4.02,unr_ema8,12.89,3.33,0.75,exact
MSTR,2026-05-15,2026-05-15,177.51,173.13,183.25,1361,,,2026-05-18,169.1,stop_gap,1,-1.92,-11450.51,unr_pdl,5.64,5.69,0.29,exact
ALAB,2026-05-15,2026-05-15,232.8,209.62,231.73,76,,,2026-05-18,215.47,trail_ema,1,-0.75,-1316.63,unr_pdl,8.19,2.58,1.06,exact
CORZ,2026-05-12,2026-05-12,22.8,21.63,25.01,4,,,2026-05-19,22.91,trail_ema,5,0.09,0.43,unr_pdl,5.59,10.75,0.76,exact
RIOT,2026-05-18,2026-05-18,23.19,22.45,25.86,7693,,,2026-05-19,22.44,stop,1,-1.02,-5786.87,unr_pdl,5.93,4.42,0.08,exact
SMCI,2026-05-18,2026-05-18,30.87,29.43,36.37,3965,,,2026-05-19,30.54,trail_ema,1,-0.22,-1271.6,unr_pdl,6.22,4.73,0.11,exact
DUOL,2026-05-15,2026-05-15,112.12,107.51,115.93,3,,,2026-05-20,107.46,stop,3,-1.01,-13.97,unr_ema8,5.78,10.74,0.64,exact
HUT,2026-05-19,2026-05-19,93.36,86.48,111.33,825,,,2026-05-20,96.46,trail_ema,1,0.45,2561.7,unr_pdl,7.56,3.13,0.12,exact
CORZ,2026-05-19,2026-05-19,22.93,21.75,25.01,4812,,,2026-05-20,23.17,trail_ema,1,0.2,1140.2,unr_pdl,5.84,2.78,0.24,exact
APP,2026-05-20,2026-05-20,482.52,459.59,491.99,3,,,2026-05-22,481.44,trail_ema,2,-0.05,-3.25,unr_pdl,6.22,1.38,0.32,exact
CART,2026-05-22,2026-05-22,41.24,40.0,41.72,35,,,2026-05-26,40.51,trail_ema,1,-0.59,-25.58,unr_ema8,5.05,1.79,0.3,exact
ASTS,2026-05-15,2026-05-15,83.71,76.76,84.94,858,,,2026-06-01,105.6,trail_ema,10,3.15,18777.63,unr_ema8,8.81,9.01,0.96,exact
AFRM,2026-05-26,2026-05-26,69.3,65.13,68.74,20,,,2026-06-03,65.1,stop,6,-1.01,-84.08,unr_ema8,5.88,1.38,0.7,exact
IONQ,2026-05-20,2026-05-20,52.5,48.13,59.15,1375,,,2026-06-04,65.63,trail_ema,10,3.01,18055.04,unr_ema8,9.35,2.22,0.21,exact
ARM,2026-05-18,2026-05-18,215.23,202.31,237.68,441,,,2026-06-05,342.76,trail_ema,13,9.87,56241.16,unr_pdl,6.86,4.71,0.48,exact
